name,acc,short_l,short_l/2,short_l/5,med_l,med_l/2,med_l/5,long_l,long_l/2,long_l/5
4E9M_1_A,64.311,51.389,38.889,42.857,70.139,55.556,42.857,41.667,38.889,42.857
2ODB_2_B,71.347,68.571,100.0,100.0,85.714,76.471,100.0,100.0,100.0,100.0
1JB7_d1jb7a1,59.928,59.172,65.476,100.0,66.272,97.619,100.0,83.432,100.0,100.0
1E0E_1_A,40.312,27.273,18.519,45.455,43.636,29.63,27.273,60.0,48.148,27.273
3UUL_1_A,73.482,63.559,45.763,26.087,72.034,55.932,56.522,49.153,44.068,91.304
1KYQ_d1kyqc1,54.216,50.0,44.0,50.0,64.667,73.333,83.333,84.0,100.0,100.0
3PIV_1_A,61.345,73.78,63.415,53.125,72.561,63.415,34.375,49.39,39.024,25.0
3LPH_1_A,69.641,52.778,47.222,42.857,58.333,52.778,21.429,29.167,8.333,7.143
2XXS_1_A,46.572,57.009,90.566,100.0,37.383,35.849,71.429,41.121,32.075,38.095
3RNK_2_B,56.084,67.308,88.462,100.0,78.846,90.385,100.0,100.0,100.0,100.0
2J0U_3_T,83.951,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2JUY_1_A,24.107,42.857,35.714,20.0,42.857,42.857,40.0,42.857,42.857,80.0
3WKM_1_A,66.122,63.333,92.222,100.0,52.222,76.667,100.0,73.333,71.111,72.222
3K6G_1_A,61.071,38.739,49.091,100.0,67.568,60.0,40.909,83.784,81.818,81.818
4RCW_1_A,65.962,74.583,68.333,66.667,86.25,93.333,95.833,84.583,91.667,100.0
4V3L_3_C,49.884,69.62,100.0,100.0,22.785,23.077,46.667,41.772,43.59,86.667
4L8A_1_A,61.825,58.642,100.0,100.0,79.63,100.0,100.0,74.691,87.654,90.625
4V0X_2_B,86.111,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2W5E_1_A,52.877,86.503,97.531,100.0,66.871,82.716,90.625,57.669,64.198,87.5
3X30_1_A,56.04,52.423,85.841,100.0,66.079,99.115,100.0,58.15,71.681,91.111
5FIL_11_W,65.121,69.585,69.444,69.767,84.793,80.556,79.07,88.94,87.037,81.395
2QCK_1_A,61.259,74.85,100.0,100.0,76.647,98.795,100.0,88.623,100.0,100.0
1WG1_1_A,56.056,68.182,81.818,100.0,39.773,54.545,100.0,50.0,93.182,100.0
2BUE_1_A,64.074,51.485,67.327,100.0,57.921,86.139,100.0,72.277,99.01,100.0
3LLX_d3llxa2,63.673,42.437,38.655,53.191,32.353,28.571,21.277,50.0,61.345,70.213
1DCE_d1dcec3,47.002,85.484,79.032,70.833,19.355,30.645,70.833,32.258,29.032,45.833
1OQE_d1oqen-,48.958,37.5,75.0,100.0,37.5,33.333,100.0,66.667,58.333,0.0
3PRO_d3prod1,58.859,62.651,80.488,100.0,63.855,80.488,87.5,73.494,75.61,56.25
1CKS_1_A,61.03,70.886,69.231,100.0,41.772,66.667,100.0,81.013,74.359,80.0
2KPN_1_A,64.863,62.136,64.706,100.0,72.816,100.0,100.0,25.243,27.451,60.0
2KKP_1_A,56.505,63.248,50.0,52.174,63.248,53.448,39.13,57.265,51.724,65.217
4QLP_1_A,61.238,71.023,90.909,91.429,57.955,92.045,97.143,84.091,88.636,94.286
4V4N_2_A8,56.543,84.615,84.615,70.0,100.0,100.0,100.0,100.0,100.0,100.0
1NLW_2_A,86.124,81.25,80.0,56.25,47.5,37.5,18.75,100.0,100.0,100.0
3NSW_1_A,46.867,81.132,96.226,100.0,71.698,100.0,100.0,59.434,98.113,100.0
1IS8_2_K,47.718,67.857,100.0,100.0,64.286,100.0,100.0,53.571,90.476,100.0
4YTO_1_A,92.676,61.486,60.811,68.966,100.0,100.0,100.0,100.0,100.0,100.0
2K50_1_A,54.223,74.783,100.0,100.0,93.043,100.0,100.0,97.391,100.0,100.0
3H6P_1_A,94.028,75.676,63.636,63.636,100.0,100.0,100.0,100.0,100.0,100.0
3EWK_1_A,75.096,71.366,100.0,100.0,64.317,100.0,100.0,53.744,49.558,46.667
2DZL_1_A,62.167,25.758,6.061,7.692,46.97,30.303,15.385,78.788,60.606,38.462
2MXD_1_A,50.26,22.581,6.452,0.0,69.355,51.613,41.667,100.0,100.0,100.0
4JKZ_1_A,68.553,40.722,35.052,55.263,48.969,41.237,44.737,53.093,45.361,55.263
2Q43_d2q43a2,58.91,38.655,30.508,43.478,46.218,77.966,100.0,96.639,100.0,100.0
2WNY_1_A,57.771,41.844,52.857,100.0,62.411,80.0,100.0,83.688,100.0,100.0
4RIQ_2_C,68.75,48.148,46.154,0.0,100.0,100.0,100.0,100.0,100.0,100.0
3KD3_1_A,62.547,44.292,49.541,74.419,47.945,55.046,86.047,57.534,75.229,97.674
3EHH_1_A,72.686,64.679,68.807,100.0,55.963,64.22,100.0,56.422,68.807,74.419
2YUK_1_A,54.469,43.333,31.111,22.222,67.778,53.333,50.0,35.556,28.889,5.556
2J4W_d2j4wd1,42.993,52.941,100.0,100.0,70.588,100.0,100.0,73.529,76.471,100.0
3P0C_1_A,54.744,70.0,83.077,100.0,70.769,100.0,100.0,71.538,60.0,50.0
3LYG_1_A,51.708,58.333,98.333,100.0,30.833,58.333,100.0,50.0,40.0,16.667
2CSS_1_A,51.117,46.281,58.333,100.0,77.686,100.0,100.0,57.851,76.667,87.5
1LR1_1_A,69.375,57.377,43.333,50.0,70.492,56.667,25.0,67.213,43.333,25.0
1L8Q_d1l8qa2,66.462,44.601,33.962,47.619,69.484,59.434,50.0,67.136,79.245,97.619
4R55_1_A,38.946,98.182,100.0,100.0,27.273,48.148,100.0,74.545,77.778,81.818
3SSD_1_A,54.377,57.059,49.412,94.118,58.824,100.0,100.0,50.0,51.765,70.588
1XG0_1_A,79.069,71.053,68.421,66.667,59.211,47.368,73.333,72.368,100.0,100.0
2ERV_1_A,58.409,67.333,90.667,93.333,97.333,96.0,100.0,82.667,86.667,100.0
3P73_2_B,57.831,79.798,93.878,100.0,86.869,93.878,100.0,100.0,100.0,100.0
2PKG_2_C,45.188,51.136,43.182,47.059,60.227,59.091,52.941,84.091,75.0,52.941
2RNO_1_A,52.992,66.364,61.818,50.0,62.727,45.455,18.182,39.091,30.909,18.182
3QC7_1_A,83.488,66.48,56.18,42.857,91.62,87.64,82.857,100.0,100.0,100.0
3EY8_1_A,62.592,76.692,100.0,100.0,76.692,95.455,100.0,49.624,63.636,53.846
3U8V_1_A,37.074,30.108,23.913,50.0,50.538,84.783,100.0,23.656,34.783,88.889
1HR7_d1hr7g1,67.862,57.727,56.364,97.727,78.182,71.818,97.727,74.091,90.0,100.0
4QFW_d4qfwd1,58.88,75.882,78.824,100.0,83.529,95.294,100.0,55.294,89.412,97.059
5DIN_1_A,57.257,49.231,73.846,100.0,43.846,40.0,61.538,59.231,64.615,69.231
1D0Q_1_A,52.785,73.786,100.0,100.0,62.136,70.588,100.0,58.252,56.863,50.0
4XCH_1_A,58.029,71.649,69.072,100.0,69.588,78.351,100.0,52.577,60.825,97.368
4OKE_1_A,57.91,59.524,65.476,100.0,67.262,78.571,100.0,61.905,58.333,84.848
1BXD_1_A,66.224,66.46,67.5,90.625,72.05,81.25,96.875,64.596,78.75,100.0
1X0P_1_A,57.245,57.343,64.789,100.0,69.93,70.423,89.286,80.42,100.0,100.0
2BKY_2_X,57.22,44.944,63.636,100.0,76.404,100.0,100.0,82.022,100.0,100.0
1CW5_1_A,74.175,66.667,54.167,44.444,95.833,91.667,77.778,100.0,100.0,100.0
5FLM_5_E,71.397,58.571,67.619,97.619,67.619,77.143,100.0,48.571,59.048,97.619
2XTS_2_B,75.037,47.805,44.118,41.463,69.268,59.804,46.341,83.415,79.412,78.049
5EXH_2_C,34.914,38.298,21.739,33.333,55.319,60.87,66.667,57.447,60.87,44.444
3E6Z_1_X,50.906,81.25,100.0,100.0,100.0,100.0,100.0,98.75,100.0,100.0
4WUJ_1_A,56.612,66.667,97.26,100.0,70.068,98.63,100.0,61.224,53.425,34.483
2MVI_1_A,28.231,69.767,66.667,62.5,62.791,47.619,37.5,88.372,80.952,75.0
1HTR_1_P,71.931,65.116,52.381,25.0,95.349,95.238,100.0,100.0,100.0,100.0
2MCK_1_A,47.994,24.638,14.706,23.077,63.768,58.824,69.231,62.319,47.059,30.769
2JHE_1_A,71.879,72.105,90.526,100.0,62.105,80.0,94.737,60.0,48.421,39.474
2GCX_1_A,53.92,84.0,100.0,100.0,78.667,100.0,100.0,100.0,100.0,100.0
3HT1_1_A,58.535,64.828,79.167,96.552,82.069,100.0,100.0,100.0,100.0,100.0
2H7T_1_A,65.08,75.701,94.34,100.0,53.271,71.698,95.238,52.336,50.943,52.381
1XR4_d1xr4b1,67.36,71.186,66.949,65.957,59.322,50.847,40.426,50.0,44.915,48.936
3U28_3_C,40.903,66.667,100.0,100.0,49.123,85.965,100.0,26.316,15.789,13.636
4G55_d4g55a2,50.48,22.222,7.692,0.0,51.852,23.077,0.0,55.556,46.154,60.0
4ZVA_1_A,62.182,57.576,40.244,36.364,71.515,54.878,54.545,49.091,42.683,24.242
2EJE_1_A,60.411,35.965,22.807,13.636,50.877,40.351,22.727,53.509,84.211,100.0
2LV4_1_A,69.675,47.26,36.986,37.931,45.89,45.205,55.172,73.288,75.342,86.207
2R0X_1_A,58.202,66.456,98.734,100.0,75.316,97.468,100.0,90.506,97.468,100.0
2MJ5_2_B,56.25,44.231,46.154,90.0,57.692,46.154,10.0,63.462,57.692,40.0
2FU4_1_A,56.394,50.602,90.244,100.0,50.602,78.049,100.0,28.916,19.512,43.75
4J8S_1_A,63.809,37.438,26.733,25.0,56.65,48.515,40.0,75.862,82.178,85.0
1YWL_1_A,59.939,68.75,79.167,100.0,72.917,64.583,100.0,75.0,100.0,100.0
3H7I_d3h7ia1,65.272,69.492,68.182,82.857,70.056,72.727,71.429,77.401,100.0,100.0
3F43_1_A,53.744,53.6,54.839,100.0,60.8,64.516,64.0,82.4,100.0,100.0
4X8Y_1_A,42.754,48.485,48.485,38.462,80.303,80.303,84.615,29.545,21.212,15.385
4TPV_1_A,57.3,52.747,50.549,97.222,50.0,41.758,72.222,73.626,62.637,36.111
1H4X_1_A,53.283,62.393,60.345,95.652,41.88,41.379,69.565,87.179,100.0,100.0
1FS0_d1fs0e1,68.764,75.0,87.5,100.0,93.75,87.5,66.667,100.0,100.0,100.0
4EQ3_d4eq3a2,56.232,69.159,100.0,100.0,93.458,100.0,100.0,92.523,90.566,100.0
4UZM_1_A,48.562,57.5,78.333,100.0,42.5,35.0,58.333,46.667,66.667,95.833
2KMI_1_A,54.825,82.069,76.389,79.31,71.724,62.5,75.862,67.586,69.444,96.552
1OLZ_d1olzb3,28.508,75.0,96.429,100.0,30.357,25.0,27.273,39.286,32.143,27.273
4PER_2_B,48.026,65.487,71.429,90.909,60.177,69.643,95.455,23.009,17.857,18.182
3DV8_1_A,71.361,55.0,64.545,100.0,67.273,66.364,100.0,83.636,100.0,100.0
3MCA_d3mcab1,59.365,58.865,74.286,100.0,57.447,68.571,100.0,82.979,85.714,96.429
2RDP_1_A,74.832,56.667,64.0,100.0,60.0,58.667,100.0,48.0,42.667,36.667
2RPQ_2_B,65.289,95.918,91.667,77.778,100.0,100.0,100.0,100.0,100.0,100.0
1MQE_1_A,64.883,55.556,80.583,97.561,69.565,99.029,100.0,50.725,67.961,100.0
4GM2_1_A,61.187,57.561,49.02,51.22,62.927,53.922,48.78,73.659,87.255,90.244
2JZ7_1_A,52.736,67.901,72.5,100.0,72.84,95.0,100.0,17.284,17.5,25.0
2KLE_1_A,55.001,77.236,86.885,91.667,86.992,83.607,87.5,63.415,42.623,20.833
3CU7_d3cu7b2,54.489,66.667,90.196,100.0,92.157,94.118,100.0,73.529,82.353,95.0
2FIT_1_A,54.55,56.463,75.342,100.0,61.905,100.0,100.0,33.333,31.507,62.069
2FQ8_1_A,85.802,55.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2JS5_1_A,73.577,63.38,60.0,57.143,43.662,42.857,78.571,63.38,94.286,100.0
4I4T_3_E,96.589,54.545,57.746,85.714,95.105,91.549,100.0,100.0,100.0,100.0
2RMW_1_A,17.751,50.0,38.462,40.0,100.0,100.0,100.0,84.615,76.923,100.0
1FO5_1_A,45.827,61.176,73.81,100.0,49.412,42.857,47.059,97.647,100.0,100.0
5HK1_1_A,63.337,45.374,38.938,44.444,57.269,48.673,62.222,61.674,57.522,48.889
2H1T_1_A,63.857,86.702,97.872,100.0,90.426,94.681,100.0,53.723,51.064,37.838
1EWS_1_A,36.328,25.0,25.0,50.0,50.0,93.75,100.0,53.125,50.0,100.0
2FQC_1_A,54.24,65.385,92.308,100.0,38.462,61.538,100.0,84.615,69.231,40.0
2AJ1_1_A,54.275,46.479,80.0,100.0,39.437,71.429,100.0,98.592,100.0,100.0
3G7M_1_A,50.138,65.563,80.0,96.667,63.576,93.333,100.0,70.199,80.0,100.0
1A0I_d1a0ia1,51.456,65.138,88.889,100.0,49.541,87.037,100.0,37.615,46.296,100.0
2MV7_2_B,67.84,100.0,100.0,100.0,100.0,100.0,100.0,84.0,66.667,40.0
2DIR_1_A,54.758,54.082,59.184,100.0,56.122,59.184,100.0,37.755,48.98,84.211
1UWW_1_A,59.056,78.01,78.947,92.105,78.534,69.474,86.842,80.628,97.895,100.0
1O80_1_A,60.354,67.532,100.0,100.0,89.61,100.0,100.0,40.26,42.105,46.667
2YSK_1_A,59.705,46.207,43.056,34.483,51.724,44.444,31.034,46.897,38.889,34.483
4OD9_1_A,52.843,69.903,92.157,100.0,66.019,76.471,100.0,84.466,88.235,90.0
2NY8_1_X,46.062,60.0,100.0,100.0,40.0,70.0,100.0,42.5,40.0,37.5
4NRH_2_B,67.907,47.191,57.303,97.143,42.697,57.303,100.0,46.629,38.202,34.286
1CZD_d1czdc1,51.066,67.273,100.0,100.0,64.545,89.091,100.0,62.727,56.364,45.455
2O38_d2o38b-,62.457,50.0,60.0,88.889,56.667,46.667,61.111,38.889,35.556,50.0
1GAK_1_A,51.761,75.887,71.429,60.714,78.014,71.429,60.714,53.191,48.571,46.429
1XU6_1_A,57.656,60.0,65.0,100.0,56.25,40.0,43.75,68.75,57.5,56.25
4DOL_1_A,63.224,64.055,80.556,100.0,70.046,85.185,100.0,74.194,99.074,100.0
1GTT_d1gttd2,59.222,73.148,69.444,100.0,57.407,76.852,100.0,66.204,84.259,81.395
2YUQ_1_A,64.263,83.529,100.0,100.0,100.0,100.0,100.0,85.882,97.619,100.0
2CTK_1_A,71.006,50.0,61.538,95.0,63.462,69.231,100.0,72.115,96.154,100.0
3U1D_1_A,61.035,45.033,34.667,33.333,72.848,60.0,100.0,52.98,41.333,20.0
1LJ8_d1lj8a3,61.262,52.913,59.223,82.927,77.184,69.903,58.537,65.534,64.078,51.22
3VRN_d3vrna2,40.995,39.535,27.907,17.647,76.744,65.116,47.059,54.651,48.837,52.941
4DT5_1_A,45.176,46.154,42.254,39.286,39.161,29.577,17.857,80.42,77.465,75.0
4CPC_1_A,98.137,62.874,62.651,63.636,100.0,100.0,100.0,100.0,100.0,100.0
2JE3_1_A,60.4,47.849,58.065,100.0,74.731,100.0,100.0,74.194,94.624,100.0
1QY9_d1qy9d1,57.933,73.643,100.0,100.0,90.698,100.0,100.0,58.14,70.312,100.0
2MOB_1_A,50.645,63.043,82.609,100.0,55.797,53.623,66.667,43.478,60.87,100.0
1VZJ_1_A,93.047,47.5,40.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0
4FK5_2_B,72.235,47.917,33.333,47.368,58.333,39.583,26.316,46.875,37.5,31.579
2A4X_1_A,65.183,71.739,88.406,100.0,79.71,100.0,100.0,55.797,50.725,44.444
1LN1_1_A,65.19,78.037,98.131,100.0,95.794,100.0,100.0,57.944,73.832,97.619
4O0A_1_A,51.081,70.732,98.361,100.0,95.122,100.0,100.0,61.789,75.41,100.0
1TH1_2_C,79.401,96.089,93.258,94.286,100.0,100.0,100.0,100.0,100.0,100.0
2ODP_d2odpa1,60.633,68.95,71.56,83.721,65.753,55.046,53.488,85.388,96.33,97.674
4V3P_52_Lb,42.616,45.205,27.778,14.286,72.603,83.333,100.0,80.822,100.0,100.0
2PG4_1_A,35.657,42.105,29.787,21.053,62.105,42.553,15.789,77.895,76.596,84.211
1TKE_1_A,66.893,59.821,99.107,100.0,57.143,80.357,100.0,55.804,66.964,100.0
4V61_39_BR,54.233,74.678,77.586,60.87,69.528,59.483,41.304,63.09,56.034,47.826
2G5C_d2g5cb1,70.775,60.909,47.273,36.364,87.273,87.273,100.0,60.0,50.909,36.364
2YGG_1_A,87.626,68.571,54.286,50.0,100.0,100.0,100.0,100.0,100.0,100.0
3IJ2_1_A,63.818,60.87,68.696,97.826,71.304,73.043,100.0,47.391,62.609,93.478
2KK7_1_A,78.18,63.462,61.538,70.0,100.0,100.0,100.0,100.0,100.0,100.0
2RQR_1_A,65.596,79.832,100.0,100.0,71.429,100.0,100.0,68.067,89.831,100.0
2EQX_1_A,54.902,54.286,59.615,90.476,41.905,32.692,19.048,52.381,50.0,47.619
2RKH_1_A,73.665,63.889,66.667,66.667,53.889,61.111,97.222,37.778,38.889,50.0
1YT3_d1yt3a3,60.678,54.922,65.625,100.0,73.575,83.333,100.0,56.995,52.083,65.789
1S40_2_A,59.667,62.312,67.677,100.0,75.879,78.788,100.0,64.322,79.798,97.436
3LDA_d3ldaa1,39.497,43.284,36.364,46.154,43.284,27.273,7.692,38.806,27.273,23.077
1QVR_d1qvrc1,53.422,55.172,51.389,51.724,42.069,33.333,27.586,64.138,58.333,51.724
1WG8_d1wg8b1,43.097,43.878,36.735,42.105,45.918,46.939,57.895,58.163,51.02,47.368
3MTS_1_A,59.99,67.188,100.0,100.0,81.25,100.0,100.0,67.188,62.5,50.0
2KUE_1_A,65.866,55.797,36.232,59.259,25.362,21.739,22.222,48.551,44.928,37.037
4H63_2_H,89.764,66.5,67.0,70.0,87.0,86.0,77.5,64.5,51.0,50.0
2FIP_1_A,51.72,49.565,57.895,69.565,46.087,40.351,60.87,44.348,31.579,52.174
3OYO_1_A,60.008,87.556,100.0,100.0,61.333,94.643,97.778,61.333,50.0,33.333
3BID_1_A,66.736,71.875,100.0,100.0,79.688,100.0,100.0,82.812,75.0,50.0
5AJ4_15_AR,60.219,52.577,43.75,52.632,95.876,97.917,94.737,39.175,16.667,10.526
4Z6Z_d4z6zd2,65.405,72.558,95.327,100.0,72.558,87.85,100.0,26.047,32.71,72.093
2K0A_1_A,40.03,45.872,44.444,47.619,87.156,81.481,61.905,53.211,51.852,38.095
2H5N_1_A,54.385,59.398,46.97,26.923,79.699,72.727,69.231,69.173,57.576,50.0
2CKL_1_A,59.142,52.778,79.63,100.0,50.0,48.148,80.952,38.889,35.185,47.619
4J39_1_A,51.431,55.906,55.556,48.0,57.48,57.143,64.0,77.165,74.603,80.0
2OV7_1_A,53.002,36.496,20.588,44.444,45.255,36.765,33.333,47.445,42.647,33.333
1T4Z_1_A,59.293,51.429,51.923,90.476,50.476,38.462,42.857,99.048,100.0,100.0
1ZUO_1_A,59.671,65.591,67.742,100.0,69.355,92.473,100.0,67.204,66.667,91.892
1HP3_1_A,37.988,46.875,62.5,100.0,34.375,56.25,100.0,100.0,100.0,100.0
3UIP_4_D,73.717,65.672,51.515,46.154,56.716,48.485,15.385,100.0,100.0,100.0
2FQM_1_A,70.036,66.667,100.0,100.0,52.0,64.865,100.0,98.667,100.0,100.0
1SET_d1setb1,76.818,58.182,38.182,40.909,60.0,52.727,72.727,28.182,29.091,63.636
4FYY_d4fyyd1,50.15,60.0,89.362,100.0,67.368,93.617,100.0,58.947,100.0,100.0
3RT3_2_C,54.685,76.147,79.63,90.476,62.385,59.259,38.095,73.394,75.926,61.905
2GW8_1_A,59.351,47.368,38.596,36.364,58.772,52.632,63.636,96.491,98.246,100.0
3L9D_d3l9da-,68.24,58.291,56.566,89.744,74.372,91.919,100.0,52.764,59.596,71.795
4JNF_1_A,73.949,61.991,79.091,77.273,68.326,90.0,100.0,41.629,40.909,52.273
2L4V_1_A,52.379,71.852,98.507,100.0,95.556,100.0,100.0,45.926,35.821,40.741
1D4U_1_A,58.94,34.234,45.455,100.0,36.036,43.636,100.0,39.64,34.545,22.727
3U5W_1_A,59.643,75.0,86.486,100.0,59.459,63.514,100.0,91.892,98.649,100.0
1IQP_d1iqpf1,53.529,48.421,44.681,57.895,41.053,27.66,31.579,48.421,42.553,26.316
1M93_2_B,71.342,56.327,68.852,81.633,54.694,59.016,71.429,80.0,63.115,8.163
1YC5_1_A,66.774,60.976,65.041,97.959,45.122,39.837,63.265,85.366,95.935,100.0
3J9M_24_Z,61.604,74.534,77.5,90.625,60.87,51.25,40.625,49.068,47.5,40.625
2MUL_1_A,49.128,66.038,42.308,50.0,67.925,61.538,50.0,84.906,80.769,70.0
4FZ4_1_A,63.801,46.104,36.364,16.667,68.831,59.74,50.0,64.935,59.74,63.333
1F6F_d1f6fb1,52.127,88.542,100.0,100.0,80.208,97.917,100.0,83.333,100.0,100.0
3ZBO_1_A,66.43,46.473,41.667,50.0,55.602,49.167,41.667,52.697,50.833,52.083
1BO4_1_A,60.637,50.595,69.048,100.0,60.714,95.238,100.0,58.929,72.619,87.879
2QPW_1_A,59.822,69.799,98.649,100.0,68.456,93.243,100.0,48.993,43.243,72.414
3H7O_1_A,59.703,65.789,82.456,100.0,67.982,85.965,100.0,61.842,77.193,84.444
1Z0K_d1z0kd-,67.213,54.098,46.667,75.0,39.344,36.667,58.333,36.066,13.333,8.333
4ZJF_1_A,53.358,58.721,56.977,88.235,65.116,56.977,70.588,67.442,56.977,32.353
4U2X_2_D,56.543,32.0,24.138,25.714,45.143,32.184,25.714,71.429,68.966,62.857
3S9D_d3s9dd2,49.546,78.125,100.0,100.0,82.292,100.0,100.0,41.667,66.667,100.0
3ZQ5_d3zq5a3,69.491,55.319,75.532,100.0,48.936,62.766,97.297,53.723,52.128,54.054
4C1A_1_A,93.75,58.333,66.667,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1T95_d1t95a1,60.053,62.667,59.459,86.667,42.667,37.838,46.667,52.0,32.432,26.667
3OSS_2_D,60.42,53.591,58.889,91.667,69.061,77.778,97.222,74.586,98.889,100.0
2YOL_1_A,59.458,77.826,100.0,100.0,60.0,74.783,86.957,79.13,73.913,54.348
4GHJ_1_A,45.6,56.436,60.0,70.0,74.257,66.0,70.0,82.178,80.0,90.0
3C19_1_A,74.784,67.204,97.849,100.0,77.419,100.0,100.0,66.667,89.247,97.297
2Z59_1_A,53.026,100.0,100.0,100.0,98.165,100.0,100.0,30.275,24.074,52.381
3EAB_1_A,62.82,51.685,52.273,70.588,35.955,38.636,82.353,29.213,25.0,35.294
4MNG_d4mngf2,56.471,82.727,85.455,81.818,93.636,98.182,100.0,92.727,100.0,100.0
1G2B_1_A,38.866,98.387,100.0,100.0,100.0,100.0,100.0,69.355,87.097,100.0
2DBF_1_A,46.75,33.0,24.0,15.0,49.0,30.0,10.0,57.0,46.0,35.0
1Y8N_d1y8na2,62.912,55.2,56.452,80.0,65.6,67.742,84.0,34.4,30.645,48.0
1ZTS_1_A,65.716,62.59,56.522,51.852,82.014,85.507,81.481,50.36,40.58,40.741
2R1I_1_A,66.683,45.349,66.279,88.235,65.698,83.721,100.0,60.465,67.442,79.412
4ALZ_1_A,65.145,57.576,78.788,94.872,56.566,62.626,87.179,7.576,3.03,0.0
4G1M_d4g1ma3,57.984,58.273,59.42,77.778,32.374,37.681,55.556,92.086,100.0,100.0
3R3Q_1_A,62.348,64.815,80.247,100.0,61.111,95.062,100.0,59.877,62.963,78.125
2BKF_1_A,46.783,68.966,95.349,100.0,66.667,86.047,94.118,26.437,6.977,5.882
1QHL_1_A,58.436,51.101,57.522,93.333,75.771,87.611,100.0,64.317,61.062,64.444
1Q5Z_1_A,56.547,45.198,40.909,20.0,79.096,80.682,88.571,60.452,55.682,48.571
2Q9Q_d2q9qe1,65.197,64.912,59.649,63.636,85.088,84.211,68.182,48.246,36.842,27.273
3WXX_2_B,68.07,67.58,67.89,60.465,91.781,92.661,83.721,92.694,93.578,90.698
1YTR_1_A,23.521,76.923,84.615,60.0,100.0,100.0,100.0,80.769,61.538,100.0
2E5Y_1_A,63.135,75.94,100.0,100.0,87.97,95.455,100.0,66.165,77.273,100.0
1HQB_1_A,46.094,51.25,52.5,62.5,62.5,55.0,31.25,48.75,52.5,43.75
4DF0_1_A,54.254,48.515,41.584,47.5,52.475,77.228,92.5,41.584,49.505,77.5
2MFR_1_A,78.855,92.982,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
3GJ6_2_B,63.166,64.706,100.0,100.0,50.0,52.941,100.0,100.0,100.0,100.0
2VZW_1_A,58.003,67.114,72.973,100.0,65.101,100.0,100.0,67.785,98.649,100.0
2LB0_1_A,50.964,69.444,100.0,100.0,66.667,94.444,100.0,47.222,44.444,14.286
2ZAE_1_A,48.862,81.102,100.0,100.0,64.567,100.0,100.0,60.63,79.365,100.0
2IYB_2_E,46.201,90.769,100.0,100.0,49.231,75.0,100.0,72.308,53.125,30.769
3DCX_1_A,57.63,80.342,100.0,100.0,81.197,100.0,100.0,60.684,53.448,30.435
4P3H_1_A,59.432,64.767,68.75,81.579,54.404,58.333,100.0,69.948,75.0,100.0
4RHS_1_A,44.367,48.361,57.377,95.833,37.705,60.656,100.0,74.59,62.295,83.333
4ZOH_d4zohb1,58.062,61.176,68.235,100.0,52.941,57.647,91.176,64.706,91.765,100.0
4M70_1_A,62.119,50.0,39.683,32.0,54.762,53.968,56.0,47.619,55.556,92.0
2COR_d2cora1,53.798,61.29,100.0,100.0,54.839,100.0,100.0,93.548,86.667,66.667
2KNN_1_A,41.333,53.333,93.333,100.0,66.667,100.0,100.0,30.0,26.667,66.667
3BXO_1_A,66.5,61.506,63.866,93.617,78.661,96.639,100.0,68.619,88.235,97.872
2HFG_3_R,47.462,37.255,36.0,90.0,43.137,32.0,30.0,100.0,100.0,100.0
3CJW_1_A,62.683,66.393,60.656,56.25,67.213,54.918,45.833,68.852,68.033,66.667
3OUN_1_A,41.022,54.777,91.026,100.0,48.408,71.795,100.0,73.885,76.923,70.968
4LNI_d4lnil1,56.141,54.369,90.196,100.0,80.583,100.0,100.0,42.718,60.784,95.0
2LKW_1_A,39.5,95.455,90.909,75.0,59.091,18.182,0.0,100.0,100.0,100.0
1JY2_2_O,82.545,71.429,75.0,100.0,76.786,60.714,45.455,100.0,100.0,100.0
3FN2_1_A,70.475,46.226,43.396,57.143,55.66,49.057,52.381,52.83,67.925,100.0
1NCF_d1ncfb3,40.0,67.5,100.0,100.0,60.0,90.0,100.0,50.0,55.0,62.5
4V8M_60_Ba,53.96,49.624,40.909,30.769,42.105,40.909,65.385,51.128,48.485,57.692
2KAF_1_A,32.257,49.254,96.97,100.0,25.373,18.182,23.077,95.522,96.97,100.0
5EL3_1_A,62.903,38.053,35.714,31.818,69.912,55.357,45.455,99.115,100.0,100.0
2N8W_1_A,39.136,61.538,55.769,35.0,46.154,36.538,25.0,94.231,100.0,100.0
2GQF_d2gqfa2,60.007,54.054,59.459,100.0,66.892,77.027,100.0,69.595,85.135,100.0
2DJI_d2djia3,69.133,56.769,52.632,51.111,58.079,47.368,42.222,68.122,97.368,100.0
2YQG_1_A,56.309,69.106,85.246,100.0,78.862,91.803,100.0,63.415,78.689,79.167
3X38_1_A,55.128,59.551,54.545,35.294,78.652,70.455,64.706,46.067,40.909,35.294
2X4W_2_B,18.935,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2M47_1_A,70.116,77.301,100.0,100.0,99.387,100.0,100.0,69.939,100.0,100.0
1VJ2_1_A,56.287,66.667,82.54,100.0,81.746,100.0,100.0,100.0,100.0,100.0
